train/critic_loss,time/total_timesteps,rollout/success_rate,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/ent_coef_loss,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/n_updates,time/episodes,time/fps
2.1327435970306396,4659,0.0,-52.034322429999996,0.0005,42.06282424926758,-1.9789938926696777,38.89,160,0.16655530035495758,4558,124,29
1.7813044786453247,4808,0.0,-51.51473430000001,0.0005,40.67142105102539,-1.5422872304916382,38.46,164,0.1568394899368286,4707,128,29
1.3434489965438843,4956,0.0,-51.92648355,0.0005,41.79133605957031,-1.8025586605072021,39.07,168,0.14816683530807495,4855,132,29
3.7977867126464844,5050,0.0,-51.95186087,0.0005,40.125953674316406,-1.9485054016113281,39.45,171,0.14304830133914948,4949,136,29
2.9774177074432373,5133,0.01,-51.62913667,0.0005,41.07091522216797,-1.6541836261749268,39.14,173,0.13862791657447815,5032,140,29
0.7686024904251099,5215,0.02,-51.12796073000001,0.0005,39.98611831665039,-2.0234694480895996,38.89,176,0.13449876010417938,5114,144,29
1.6673479080200195,5331,0.02,-51.006990989999984,0.0005,41.29676055908203,-1.7615094184875488,38.86,179,0.12855462729930878,5230,148,29
4.3037519454956055,5440,0.02,-51.01621626,0.0005,41.21346664428711,-1.6739763021469116,38.97,182,0.1231241524219513,5339,152,29
1.9102729558944702,5530,0.02,-51.15270699999999,0.0005,40.336708068847656,-2.2754034996032715,39.14,184,0.11880393326282501,5429,156,29
2.64096736907959,5659,0.02,-51.057407149999996,0.0005,41.282196044921875,-2.094027280807495,38.0,188,0.11296311765909195,5558,160,30
2.1682562828063965,5739,0.02,-50.71041051,0.0005,41.260467529296875,-1.896737813949585,37.45,190,0.1094479188323021,5638,164,30
3.391386032104492,5834,0.02,-50.50056074,0.0005,41.213924407958984,-2.108391761779785,37.16,193,0.10550819337368011,5733,168,30
1.939750075340271,5962,0.02,-50.29105788000001,0.0005,42.13677978515625,-1.5250846147537231,37.42,197,0.10038147866725922,5861,172,30
2.8684253692626953,6061,0.02,-48.95690039,0.0005,40.423011779785156,-2.2423672676086426,34.89,200,0.0968087688088417,5960,176,30
2.3572635650634766,6165,0.02,-48.389094860000014,0.0005,40.680816650390625,-1.3417744636535645,34.07,203,0.09297706931829453,6064,180,30
3.0290687084198,6250,0.02,-47.96156572999999,0.0005,41.243675231933594,-1.4005661010742188,33.36,205,0.09018070250749588,6149,184,30
2.493556022644043,6355,0.02,-45.91531811000001,0.0005,41.79612731933594,-1.3984395265579224,28.31,208,0.086742103099823,6254,188,30
3.0897812843322754,6438,0.02,-45.75853056000001,0.0005,41.40334701538086,-1.4023163318634033,28.4,210,0.08421625196933746,6337,192,30
1.1284528970718384,6538,0.02,-44.87911112,0.0005,40.45650863647461,-1.715265154838562,27.62,213,0.08151182532310486,6437,196,30
1.8906919956207275,6626,0.02,-44.59246702,0.0005,41.020408630371094,-1.4533475637435913,26.35,215,0.07907171547412872,6525,200,30
2.205113410949707,6711,0.02,-44.39045196,0.0005,40.376617431640625,-1.4673038721084595,26.54,217,0.0769646167755127,6610,204,30
3.238311767578125,6860,0.02,-44.65481058,0.0005,42.260597229003906,-1.5377793312072754,26.76,222,0.07333408296108246,6759,208,30
2.102572441101074,6993,0.02,-44.34771735,0.0005,40.53800964355469,-1.163972020149231,27.02,225,0.07056628912687302,6892,212,30
0.9807286262512207,7090,0.02,-44.30582029999999,0.0005,41.63010787963867,-1.3231773376464844,26.91,228,0.06887485086917877,6989,216,31
8.909951210021973,7164,0.02,-44.252227649999995,0.0005,42.19384002685547,-0.5980865359306335,26.47,230,0.06755688041448593,7063,220,31
1.439571738243103,7247,0.02,-43.73329890000001,0.0005,40.53624725341797,-1.3782477378845215,25.88,232,0.06621553748846054,7146,224,31
0.841540515422821,7385,0.02,-44.000301019999995,0.0005,40.50690841674805,-0.8662998676300049,25.77,236,0.06411172449588776,7284,228,31
3.0346221923828125,7514,0.02,-43.85105435999999,0.0005,40.61259460449219,-0.9404820203781128,25.58,239,0.06241905316710472,7413,232,31
1.7924203872680664,7594,0.02,-43.93636284999999,0.0005,39.807373046875,-0.7618521451950073,25.44,242,0.06136149540543556,7493,236,31
1.937323808670044,7749,0.01,-44.72296735,0.0005,38.990692138671875,-0.6903275847434998,26.16,245,0.05969369411468506,7648,240,31
2.113740921020508,7843,0.0,-44.979838859999994,0.0005,40.215904235839844,-0.6386047601699829,26.28,248,0.05861597880721092,7742,244,31
1.32887864112854,8040,0.0,-45.33830315,0.0005,38.84636688232422,-0.3600919842720032,27.09,253,0.05690182372927666,7939,248,31
1.1586358547210693,8130,0.0,-45.327667590000004,0.0005,38.92749786376953,-0.3373602032661438,26.9,256,0.05626853555440903,8029,252,31
1.194534182548523,8263,0.0,-45.53998557,0.0005,39.113067626953125,0.10097003728151321,27.33,259,0.056147780269384384,8162,256,31
1.0382421016693115,8390,0.0,-45.51566647,0.0005,40.4669189453125,-0.4939311444759369,27.31,262,0.05638812854886055,8289,260,31
5.8672027587890625,8479,0.0,-45.58372334,0.0005,42.12028503417969,-1.4509228467941284,27.4,265,0.05503074824810028,8378,264,31
1.4344727993011475,8769,0.0,-46.45675206000001,0.0005,39.063087463378906,-0.4839476943016052,29.35,273,0.050367191433906555,8668,268,32
1.601807951927185,9101,0.0,-47.538012310000006,0.0005,37.026390075683594,0.14685535430908203,31.39,282,0.04810308292508125,9000,272,32
1.3542759418487549,9198,0.0,-47.378559859999996,0.0005,37.49456787109375,0.3459468185901642,31.37,285,0.04860592260956764,9097,276,32
1.7340079545974731,9587,0.0,-48.82024434,0.0005,39.115745544433594,-0.35748952627182007,34.22,296,0.04750039055943489,9486,280,32
0.9936199188232422,9645,0.0,-48.85851161000001,0.0005,40.11144256591797,-0.9921789169311523,33.95,298,0.04692626744508743,9544,284,32
0.5954855680465698,10303,0.0,-51.16507912000001,0.0005,37.80193328857422,0.05634848773479462,39.48,351,0.045380182564258575,10202,288,29
1.1706804037094116,10373,0.0,-50.88040057,0.0005,37.8293342590332,0.15675434470176697,39.35,353,0.045243039727211,10272,292,29
1.128549337387085,10449,0.0,-50.79410236999999,0.0005,39.3123779296875,0.08480650186538696,39.11,354,0.044922713190317154,10348,296,29
0.7402940988540649,10511,0.0,-50.636941230000005,0.0005,37.864261627197266,0.3005501627922058,38.85,356,0.04462184011936188,10410,300,29
0.5321037769317627,11064,0.0,-52.45691191,0.0005,39.63362121582031,-0.4145659804344177,43.53,369,0.04291114583611488,10963,304,29
0.9022682905197144,11143,0.0,-51.817646569999994,0.0005,39.14169692993164,0.10861316323280334,42.83,371,0.04333251714706421,11042,308,29
0.7891831398010254,11208,0.0,-51.69692335,0.0005,40.122474670410156,0.044057220220565796,42.15,373,0.04375495761632919,11107,312,30
0.471622109413147,11489,0.0,-52.40843272,0.0005,39.061302185058594,0.029767945408821106,43.99,379,0.04381995275616646,11388,316,30
0.9608176946640015,11555,0.0,-52.29387803,0.0005,40.074867248535156,-0.21274416148662567,43.91,381,0.043819088488817215,11454,320,30
0.3564968407154083,11629,0.0,-52.34920183000001,0.0005,40.1588249206543,-0.0663704127073288,43.82,383,0.04379215091466904,11528,324,30
1.3802366256713867,11696,0.0,-52.11072901000001,0.0005,40.069393157958984,0.1848018765449524,43.11,384,0.043644629418849945,11595,328,30
1.1205857992172241,11759,0.0,-51.80768236,0.0005,38.64226531982422,0.3231549561023712,42.45,386,0.04379614070057869,11658,332,30
0.768589437007904,11828,0.0,-51.555344649999995,0.0005,38.207786560058594,-0.5838662385940552,42.34,388,0.04476528614759445,11727,336,30
1.5003153085708618,11879,0.0,-50.91493484000001,0.0005,37.47119140625,0.2378036230802536,41.3,389,0.04524006322026253,11778,340,30
1.9016244411468506,11933,0.0,-50.823441949999996,0.0005,38.051490783691406,-0.09984275698661804,40.9,390,0.04555736482143402,11832,344,30
0.26550793647766113,11989,0.01,-49.79418862000001,0.0005,39.689300537109375,0.11551645398139954,39.49,392,0.04529254510998726,11888,348,30
1.0031061172485352,12048,0.01,-49.744990830000006,0.0005,39.545654296875,0.10251544415950775,39.18,393,0.04454635828733444,11947,352,30
0.6916164755821228,12103,0.01,-49.41206518,0.0005,38.008663177490234,0.617735743522644,38.4,395,0.044511642307043076,12002,356,30
0.5898938179016113,12158,0.01,-48.78599587000001,0.0005,38.7741584777832,0.818669319152832,37.68,396,0.044279612600803375,12057,360,30
2.67867112159729,12212,0.01,-48.523216270000006,0.0005,39.45635223388672,0.3813449740409851,37.33,398,0.04474388435482979,12111,364,30
2.0833001136779785,12264,0.01,-47.40905917,0.0005,37.92912673950195,0.28669804334640503,34.95,399,0.044927071779966354,12163,368,30
1.6797510385513306,12319,0.01,-46.13214744000001,0.0005,36.54680633544922,0.45843538641929626,32.18,401,0.0457058809697628,12218,372,30
0.5391980409622192,12381,0.01,-45.84635207,0.0005,37.526588439941406,0.4400034248828888,31.83,402,0.0465528629720211,12280,376,30
0.8251436352729797,12434,0.01,-44.382466689999994,0.0005,39.282203674316406,0.11457458138465881,28.47,404,0.047248050570487976,12333,380,30
2.236677885055542,12497,0.01,-44.50072269,0.0005,39.92339324951172,-0.8909648656845093,28.52,405,0.04531477391719818,12396,384,30
0.7628774642944336,12550,0.01,-41.85680146999999,0.0005,37.741546630859375,0.3160582184791565,22.47,407,0.04393340274691582,12449,388,30
0.6564279794692993,12601,0.01,-41.89379119,0.0005,38.1378173828125,0.9100937843322754,22.28,408,0.04422580450773239,12500,392,30
0.5833346843719482,12648,0.01,-42.054322389999996,0.0005,35.42755889892578,0.3450838625431061,21.99,409,0.0451929084956646,12547,396,30
1.229548692703247,12706,0.01,-41.95679225,0.0005,35.52839660644531,0.9772143363952637,21.95,410,0.04557771980762482,12605,400,30
0.6013870239257812,12766,0.01,-40.1497696,0.0005,37.73686599731445,-0.38627466559410095,17.02,412,0.0457458533346653,12665,404,30
0.5517147183418274,12825,0.01,-39.874380349999996,0.0005,38.51245880126953,-0.540928840637207,16.82,413,0.04425768926739693,12724,408,30
2.1679317951202393,12878,0.01,-39.75547329999999,0.0005,36.45289611816406,-0.1326134353876114,16.7,415,0.043587975203990936,12777,412,31
0.6696012616157532,12932,0.01,-38.772131810000005,0.0005,37.142295837402344,0.1757184863090515,14.43,416,0.04406099021434784,12831,416,31
0.5104167461395264,12988,0.01,-38.78750942999999,0.0005,37.39303207397461,-0.10798975825309753,14.33,418,0.04396436735987663,12887,420,31
0.5548994541168213,13041,0.01,-38.85454666999999,0.0005,38.65209197998047,-0.4524148106575012,14.12,419,0.04370393231511116,12940,424,31
