rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,time/fps,train/actor_loss,train/ent_coef_loss,time/episodes,train/critic_loss,rollout/ep_len_mean,train/n_updates,time/total_timesteps
0.83,0.0005,-11.744264820000001,0.03072616457939148,5835,35,12.351369857788086,-0.8788850903511047,11200,3.5636544227600098,17.81,206220,206321
0.84,0.0005,-11.59723097,0.030973834916949272,5837,35,10.215374946594238,0.4112173318862915,11204,1.8908040523529053,17.91,206298,206399
0.86,0.0005,-10.948906869999998,0.032070450484752655,5839,35,10.571514129638672,-0.1515364795923233,11208,2.154618263244629,17.96,206368,206469
0.86,0.0005,-10.990985090000002,0.03232400491833687,5841,35,11.077150344848633,-0.5512167811393738,11212,0.7488677501678467,17.98,206433,206534
0.87,0.0005,-10.61417999,0.03240000456571579,5843,35,10.758514404296875,-1.8367139101028442,11216,0.7182528972625732,18.18,206508,206609
0.87,0.0005,-10.62856283,0.0311170294880867,5845,35,8.212373733520508,0.482162743806839,11220,0.4624861180782318,18.22,206591,206692
0.86,0.0005,-10.836107059999996,0.030556874349713326,5846,35,8.226516723632812,0.3738158345222473,11224,0.766926646232605,18.0,206651,206752
0.86,0.0005,-10.87867189,0.02983860671520233,5848,35,9.112817764282227,-0.3684576153755188,11228,0.4575785994529724,18.06,206722,206823
0.85,0.0005,-11.100609630000001,0.029442502185702324,5850,35,9.470535278320312,-0.3953455686569214,11232,0.2849387526512146,17.89,206795,206896
0.84,0.0005,-11.360475169999997,0.029366163536906242,5852,35,10.500005722045898,-0.4102550745010376,11236,2.873429298400879,17.96,206872,206973
0.83,0.0005,-11.50103605,0.029339732602238655,5853,35,8.865922927856445,0.02924315631389618,11240,0.22743922472000122,17.91,206944,207045
0.82,0.0005,-11.78729628,0.02928401343524456,5856,35,10.319375991821289,-0.34313374757766724,11244,1.882115125656128,17.86,207015,207116
0.83,0.0005,-11.481447949999996,0.02928038313984871,5858,35,9.63389778137207,0.26238954067230225,11248,0.5140084028244019,17.87,207089,207190
0.82,0.0005,-11.834503179999999,0.029446925967931747,5860,35,9.620253562927246,-1.0403186082839966,11252,0.6441131830215454,17.86,207164,207265
0.83,0.0005,-11.507960550000002,0.0289418026804924,5862,35,9.475441932678223,-0.6999026536941528,11256,0.34700441360473633,17.87,207240,207341
0.83,0.0005,-11.553879450000002,0.0288243368268013,5864,35,9.131994247436523,-0.09541315585374832,11260,0.5458787083625793,17.94,207305,207406
0.81,0.0005,-12.07867945,0.02872396446764469,5866,35,9.471195220947266,-0.20183302462100983,11264,0.6757984161376953,17.98,207382,207483
0.8,0.0005,-12.364975269999995,0.029266241937875748,5868,35,8.672788619995117,0.6655450463294983,11268,0.8160455822944641,17.94,207451,207552
0.81,0.0005,-12.050558370000003,0.02947893738746643,5870,35,9.171653747558594,-0.33376646041870117,11272,0.23518741130828857,17.99,207529,207630
0.82,0.0005,-11.87920258,0.029276954010128975,5872,35,9.863730430603027,0.6789491176605225,11276,2.1121888160705566,18.24,207614,207715
0.82,0.0005,-11.90370888,0.029465844854712486,5875,35,9.96615982055664,1.165447473526001,11280,3.378598690032959,18.33,207695,207796
0.82,0.0005,-12.04346337,0.02913641184568405,5877,35,9.255166053771973,-0.06410542875528336,11284,1.1925790309906006,18.36,207767,207868
0.82,0.0005,-12.0894197,0.02862480655312538,5879,35,9.2787504196167,-0.5208314657211304,11288,2.693958282470703,18.41,207840,207941
0.82,0.0005,-12.10349921,0.028739718720316887,5881,35,10.588998794555664,0.40625572204589844,11292,0.3829553425312042,18.47,207917,208018
0.83,0.0005,-11.822793489999999,0.02925458364188671,5883,35,9.849191665649414,0.013430669903755188,11296,1.1545884609222412,18.57,207998,208099
0.82,0.0005,-11.93422356,0.02919696643948555,5885,35,9.237848281860352,-0.5390398502349854,11300,0.746423602104187,18.43,208063,208164
0.81,0.0005,-12.082417020000003,0.02933792769908905,5888,35,11.462308883666992,0.5357727408409119,11304,0.7318645715713501,18.42,208140,208241
0.81,0.0005,-12.126454170000002,0.029945923015475273,5890,35,9.835617065429688,-1.320899486541748,11308,0.2456749975681305,18.57,208225,208326
0.81,0.0005,-12.03240351,0.029376626014709473,5892,35,8.7786865234375,-0.11471603810787201,11312,1.377406358718872,18.73,208306,208407
0.82,0.0005,-11.87650576,0.029265956953167915,5894,35,10.158609390258789,0.2695378363132477,11316,0.7493189573287964,18.77,208385,208486
0.82,0.0005,-11.824599410000001,0.028908755630254745,5897,35,9.784531593322754,0.5792626142501831,11320,0.36862683296203613,18.69,208460,208561
0.82,0.0005,-11.95021101,0.02877245657145977,5899,35,9.867446899414062,0.44804757833480835,11324,0.6046833992004395,18.86,208537,208638
0.83,0.0005,-11.689430830000001,0.028418181464076042,5901,35,9.662452697753906,-0.2862418293952942,11328,0.5932876467704773,19.0,208622,208723
0.83,0.0005,-11.727097900000004,0.028838522732257843,5904,35,10.306365966796875,-0.4434513449668884,11332,0.9365637302398682,19.03,208698,208799
0.83,0.0005,-11.840148499999998,0.028940292075276375,5906,35,10.12315559387207,0.7760842442512512,11336,2.404186725616455,19.02,208774,208875
0.84,0.0005,-11.579327020000001,0.029140720143914223,5908,35,9.899566650390625,0.38988199830055237,11340,1.9363725185394287,19.13,208857,208958
0.85,0.0005,-11.26496719,0.02927597053349018,5910,35,8.570080757141113,0.18541809916496277,11344,1.309800148010254,19.19,208934,209035
0.85,0.0005,-11.30114108,0.028912048786878586,5912,35,9.485180854797363,-0.6919800639152527,11348,1.4704878330230713,19.2,209009,209110
0.85,0.0005,-11.17505496,0.02870873548090458,5914,35,10.484016418457031,0.07174986600875854,11352,3.502346992492676,19.04,209068,209169
0.85,0.0005,-11.155732479999998,0.029558878391981125,5916,35,10.471705436706543,0.2979024052619934,11356,4.129143714904785,19.0,209140,209241
0.85,0.0005,-11.167421849999998,0.029759632423520088,5918,35,9.512883186340332,-0.4351174831390381,11360,1.805679202079773,19.03,209208,209309
0.86,0.0005,-10.874241330000002,0.029891861602663994,5920,35,10.075499534606934,-0.4673805236816406,11364,0.5163516402244568,19.05,209287,209388
0.87,0.0005,-10.533462400000001,0.029172848910093307,5922,35,10.266290664672852,-0.2954895496368408,11368,1.0874755382537842,19.11,209362,209463
0.86,0.0005,-10.846855950000002,0.028629597276449203,5924,35,9.4653902053833,-0.5586191415786743,11372,0.2700999081134796,19.04,209433,209534
0.86,0.0005,-10.784155310000006,0.02851872518658638,5926,35,11.303911209106445,-0.7094444036483765,11376,1.9503071308135986,18.92,209506,209607
0.86,0.0005,-10.83865511,0.028021689504384995,5929,35,9.821187973022461,-0.555031955242157,11380,1.4726948738098145,19.0,209595,209696
0.87,0.0005,-10.613408999999999,0.027878114953637123,5931,35,9.945858001708984,0.14307598769664764,11384,1.0011694431304932,19.17,209684,209785
0.88,0.0005,-10.24834615,0.027968227863311768,5933,35,9.749490737915039,-0.20063722133636475,11388,0.3343368172645569,19.14,209754,209855
0.88,0.0005,-10.282247169999998,0.028469551354646683,5935,35,9.301460266113281,0.10281974077224731,11392,1.5465720891952515,19.16,209833,209934
0.88,0.0005,-10.32367008,0.028436265885829926,5954,35,9.569430351257324,-0.11198877543210983,11396,0.3335796892642975,19.22,209920,210021
0.89,0.0005,-10.23621476,0.028011029586195946,5956,35,8.241658210754395,0.4192107319831848,11400,0.43684110045433044,19.43,210006,210107
0.9,0.0005,-10.0676574,0.027799587696790695,5959,35,8.354009628295898,0.41428953409194946,11404,1.891795039176941,19.46,210086,210187
0.88,0.0005,-10.71456512,0.02776043675839901,5960,35,10.554601669311523,-0.18299147486686707,11408,1.322021484375,19.3,210155,210256
0.88,0.0005,-10.9024086,0.027801338583230972,5963,35,9.698055267333984,0.19061116874217987,11412,1.298201560974121,19.27,210233,210334
0.88,0.0005,-10.923152850000001,0.028378965333104134,5965,35,11.070272445678711,0.5497052073478699,11416,3.014122724533081,19.27,210312,210413
0.86,0.0005,-11.57088366,0.028811218217015266,5967,35,10.397534370422363,1.892819881439209,11420,1.786197543144226,19.21,210381,210482
0.87,0.0005,-11.240589590000003,0.029883814975619316,5969,35,9.829955101013184,-0.7948362827301025,11424,1.83663010597229,19.28,210465,210566
0.85,0.0005,-11.630415489999997,0.029704000800848007,5971,35,9.684045791625977,0.46814972162246704,11428,0.2682066559791565,19.11,210533,210634
0.86,0.0005,-11.3177078,0.029269590973854065,5973,35,9.433045387268066,-0.5227100849151611,11432,2.8260176181793213,19.16,210614,210715
0.87,0.0005,-11.02835556,0.02868623286485672,5975,35,9.384119987487793,0.6873925924301147,11436,1.8931893110275269,19.28,210702,210803
0.88,0.0005,-10.888486920000002,0.028755441308021545,5978,35,9.378854751586914,0.4838167428970337,11440,2.3433284759521484,19.38,210795,210896
0.88,0.0005,-10.947467699999999,0.028786413371562958,5980,35,9.511722564697266,0.0764884501695633,11444,1.1089818477630615,19.47,210881,210982
0.89,0.0005,-10.674362349999999,0.028980545699596405,5982,35,9.268341064453125,-0.10161988437175751,11448,0.16523657739162445,19.37,210946,211047
0.89,0.0005,-10.769407150000001,0.029094185680150986,5984,35,8.5040864944458,0.43461763858795166,11452,1.4802073240280151,19.52,211020,211121
0.88,0.0005,-11.118148530000001,0.029362279921770096,5986,35,9.393636703491211,0.015593081712722778,11456,0.49594178795814514,19.56,211096,211197
0.89,0.0005,-10.79909811,0.028999455273151398,5988,35,8.553997039794922,-0.4112078547477722,11460,0.34989744424819946,19.61,211169,211270
0.89,0.0005,-10.79281632,0.028004111722111702,5990,35,9.926944732666016,0.0647997334599495,11464,0.2550095319747925,19.6,211247,211348
0.88,0.0005,-11.218110360000003,0.028073830530047417,5992,35,9.970989227294922,0.2191336303949356,11468,0.3499099016189575,19.66,211328,211429
0.89,0.0005,-10.939989039999999,0.028174739331007004,5994,35,10.8397855758667,-0.1914294958114624,11472,0.29580920934677124,19.75,211408,211509
0.88,0.0005,-11.176786599999998,0.02756224013864994,5996,35,8.836933135986328,-0.9498982429504395,11476,2.0593795776367188,19.64,211470,211571
0.87,0.0005,-11.37358496,0.02835707925260067,5998,35,11.444147109985352,2.0158350467681885,11480,0.7792218923568726,19.39,211534,211635
0.84,0.0005,-11.86067668,0.03019501455128193,6000,35,10.40080451965332,0.9800195097923279,11484,1.0680123567581177,19.27,211611,211712
0.84,0.0005,-11.91833734,0.031044350937008858,6002,35,8.99851131439209,0.9148015975952148,11488,3.312046527862549,19.38,211692,211793
0.84,0.0005,-11.89876567,0.03127003088593483,6004,35,11.50032901763916,1.1740400791168213,11492,2.0432658195495605,19.31,211764,211865
0.83,0.0005,-12.016530690000002,0.031971465796232224,6006,35,9.059343338012695,1.0519740581512451,11496,1.4655156135559082,19.25,211845,211946
0.83,0.0005,-11.966931850000002,0.032608356326818466,6008,35,11.584110260009766,0.20572391152381897,11500,1.8280330896377563,19.18,211924,212025
0.82,0.0005,-12.288186289999999,0.032925017178058624,6010,35,9.499539375305176,1.2366023063659668,11504,1.4897135496139526,19.16,212002,212103
0.83,0.0005,-11.83259816,0.03223036602139473,6012,35,8.852319717407227,-1.015035629272461,11508,0.5990715026855469,19.29,212084,212185
0.82,0.0005,-12.06758945,0.031450457870960236,6014,35,9.287911415100098,-0.27798113226890564,11512,1.795436143875122,19.14,212147,212248
0.82,0.0005,-11.958846130000001,0.030354896560311317,6015,35,8.84338665008545,-0.13470971584320068,11516,0.4380190372467041,19.04,212216,212317
0.83,0.0005,-11.56789534,0.02962314337491989,6017,35,10.100235939025879,-0.6999491453170776,11520,0.23460331559181213,19.11,212292,212393
0.83,0.0005,-11.50826855,0.02911258116364479,6019,35,8.781377792358398,0.4087080657482147,11524,1.6151459217071533,19.01,212366,212467
0.84,0.0005,-11.259989870000002,0.02860330417752266,6021,35,10.414159774780273,-0.06651639938354492,11528,1.908434510231018,19.06,212439,212540
0.83,0.0005,-11.599244150000002,0.02828638069331646,6023,35,10.182641983032227,-0.7470852732658386,11532,1.3061556816101074,19.06,212520,212621
0.82,0.0005,-11.818053260000001,0.027574511244893074,6025,35,9.292226791381836,-0.16634996235370636,11536,0.4965741038322449,18.82,212584,212685
0.81,0.0005,-12.01675952,0.028524203225970268,6026,35,9.89302921295166,0.8545346856117249,11540,0.5685228705406189,18.57,212652,212753
0.8,0.0005,-12.295238179999998,0.02906089648604393,6028,35,8.784187316894531,0.05072502791881561,11544,1.4827406406402588,18.4,212721,212822
0.8,0.0005,-12.435748839999999,0.02888530306518078,6030,35,9.770587921142578,0.07133364677429199,11548,0.7207767963409424,18.61,212807,212908
0.81,0.0005,-12.10324937,0.02882680483162403,6032,35,8.811277389526367,-0.29124629497528076,11552,1.1227202415466309,18.68,212888,212989
0.81,0.0005,-12.11128891,0.028282159939408302,6034,35,8.899795532226562,0.20613917708396912,11556,0.4016231894493103,18.7,212966,213067
0.8,0.0005,-12.4586957,0.028336871415376663,6036,35,9.658002853393555,-0.4621035158634186,11560,1.9013876914978027,18.75,213044,213145
0.81,0.0005,-12.223620009999998,0.02812035381793976,6038,35,10.262662887573242,-0.4154724180698395,11564,0.7824453115463257,18.68,213115,213216
0.81,0.0005,-12.07983854,0.02820594608783722,6040,35,8.980835914611816,-0.34307602047920227,11568,3.2407584190368652,18.44,213172,213273
0.8,0.0005,-12.462693049999999,0.028490573167800903,6042,35,9.70265007019043,0.4618404507637024,11572,0.5926744341850281,18.5,213258,213359
0.81,0.0005,-12.21307546,0.02900606580078602,6044,35,9.493423461914062,-0.21996967494487762,11576,1.1409497261047363,18.66,213336,213437
0.82,0.0005,-11.941870700000003,0.029143763706088066,6046,35,8.51861572265625,0.26528090238571167,11580,1.9969661235809326,18.76,213410,213511
0.85,0.0005,-11.43947374,0.029162995517253876,6048,35,9.050671577453613,0.061899542808532715,11584,2.078336238861084,18.84,213495,213596
0.84,0.0005,-11.678146289999999,0.02942653000354767,6049,35,9.379453659057617,0.2747284173965454,11588,0.3903133273124695,18.71,213563,213664
0.83,0.0005,-11.982296380000001,0.030084161087870598,6051,35,10.457277297973633,-0.5205246210098267,11592,1.5090464353561401,18.74,213638,213739
0.82,0.0005,-12.40395738,0.029638007283210754,6053,35,9.555225372314453,-1.0695617198944092,11596,2.050696849822998,18.57,213702,213803
0.82,0.0005,-12.39796224,0.029372837394475937,6055,35,7.8927693367004395,0.1808893084526062,11600,0.8835195899009705,18.54,213778,213879
0.83,0.0005,-12.012704139999999,0.02976745180785656,6056,35,10.012260437011719,0.3575606346130371,11604,0.3199036419391632,18.43,213845,213946
0.84,0.0005,-11.820088299999998,0.03003929927945137,6058,35,9.346010208129883,-0.29380854964256287,11608,1.007730484008789,18.36,213920,214021
0.86,0.0005,-11.28290987,0.031130654737353325,6061,35,8.501387596130371,-0.531696617603302,11612,0.30285879969596863,18.59,214006,214107
0.86,0.0005,-11.33656713,0.030847614631056786,6063,35,9.000066757202148,-0.5363109707832336,11616,0.5323816537857056,18.68,214084,214185
0.85,0.0005,-11.442203529999999,0.031747445464134216,6064,35,11.1285982131958,0.5242217779159546,11620,2.9221482276916504,18.64,214156,214257
0.85,0.0005,-11.52828383,0.03191128373146057,6067,35,10.482681274414062,0.3538125157356262,11624,1.397306203842163,18.74,214240,214341
0.86,0.0005,-11.239464319999998,0.03221077844500542,6068,35,10.379195213317871,1.0995310544967651,11628,2.2820498943328857,18.67,214306,214407
0.85,0.0005,-11.39349538,0.03264632448554039,6070,35,9.630064010620117,-0.35507553815841675,11632,0.7001683712005615,18.61,214381,214482
0.85,0.0005,-11.45512155,0.03153017908334732,6072,35,9.60433578491211,0.11947786808013916,11636,0.3935343623161316,18.71,214455,214556
0.86,0.0005,-11.076292170000002,0.030879586935043335,6074,35,10.141252517700195,0.3029094338417053,11640,0.7131978273391724,18.64,214516,214617
0.87,0.0005,-10.795389270000001,0.03006024844944477,6076,35,9.238569259643555,-0.1474696546792984,11644,0.42248496413230896,18.81,214602,214703
0.86,0.0005,-11.08956418,0.029541151598095894,6078,35,8.729707717895508,0.6794043183326721,11648,1.4089727401733398,18.75,214682,214783
0.85,0.0005,-11.33934657,0.029050158336758614,6080,35,10.827875137329102,0.10108581185340881,11652,1.7305177450180054,18.58,214746,214847
0.86,0.0005,-11.01706627,0.028672482818365097,6082,35,9.078376770019531,-0.3796156942844391,11656,0.719412088394165,18.65,214831,214932
0.85,0.0005,-11.326067590000005,0.028450220823287964,6084,35,10.964494705200195,-0.1851889193058014,11660,0.9766212701797485,18.56,214900,215001
0.85,0.0005,-11.412188460000003,0.02912816032767296,6087,35,10.05556869506836,-0.2734546363353729,11664,0.7989742159843445,18.75,214990,215091
0.85,0.0005,-11.56247026,0.028747057542204857,6089,35,9.483359336853027,0.507143497467041,11668,0.7715206146240234,18.99,215071,215172
0.85,0.0005,-11.359309959999997,0.02897919900715351,6091,35,9.66978645324707,0.30203133821487427,11672,0.20958183705806732,18.99,215157,215258
0.84,0.0005,-11.65172629,0.028791896998882294,6093,35,8.829275131225586,-1.3934406042099,11676,0.9756332635879517,18.87,215223,215324
0.83,0.0005,-11.930451889999999,0.02877362072467804,6094,35,9.363903999328613,0.22322702407836914,11680,0.3635448217391968,18.8,215290,215391
0.82,0.0005,-12.092917579999998,0.029214756563305855,6096,35,10.529475212097168,-0.5064986348152161,11684,0.804322361946106,18.54,215349,215450
0.83,0.0005,-11.84456788,0.029260506853461266,6098,35,10.234045028686523,0.7452085018157959,11688,1.3926674127578735,18.62,215425,215526
0.83,0.0005,-11.850451890000002,0.029059788212180138,6099,35,9.386580467224121,-0.0068836510181427,11692,0.8339111804962158,18.59,215497,215598
0.85,0.0005,-11.253230570000001,0.029277784749865532,6101,35,10.416449546813965,-0.26759397983551025,11696,0.3440428078174591,18.71,215573,215674
0.85,0.0005,-11.21728163,0.029052721336483955,6103,35,9.780691146850586,0.6456374526023865,11700,0.49683380126953125,18.68,215646,215747
0.84,0.0005,-11.658137120000001,0.029227424412965775,6105,35,10.704826354980469,0.31038740277290344,11704,1.4692550897598267,18.87,215732,215833
0.83,0.0005,-12.000076170000002,0.029309304431080818,6107,35,9.923248291015625,-0.07166700810194016,11708,0.2425791323184967,18.9,215810,215911
0.82,0.0005,-12.09501015,0.028877347707748413,6109,35,9.165379524230957,-0.512328028678894,11712,1.1438920497894287,18.8,215886,215987
0.82,0.0005,-12.0977294,0.028227344155311584,6111,35,8.6365966796875,0.40003782510757446,11716,0.5595870018005371,18.84,215968,216069
0.84,0.0005,-11.738997670000003,0.02752341702580452,6113,35,9.848423957824707,1.024622917175293,11720,1.5519702434539795,18.88,216044,216145
0.84,0.0005,-11.596487049999999,0.027565624564886093,6115,35,9.213207244873047,0.4927360713481903,11724,0.8671035766601562,18.68,216108,216209
0.84,0.0005,-11.649380990000003,0.027363911271095276,6117,35,8.988554000854492,0.6736677289009094,11728,0.3775694668292999,18.75,216181,216282
0.85,0.0005,-11.30859039,0.028106579557061195,6119,35,10.790826797485352,-0.15923593938350677,11732,2.9237923622131348,18.75,216256,216357
0.85,0.0005,-11.325619,0.028474194929003716,6121,35,8.650339126586914,-0.5048720836639404,11736,0.5184736251831055,18.81,216336,216437
0.85,0.0005,-11.437997850000002,0.028272652998566628,6123,35,9.891691207885742,-0.17232249677181244,11740,0.6584754586219788,18.99,216415,216516
0.85,0.0005,-11.36050626,0.027730237692594528,6125,35,9.274925231933594,0.31194329261779785,11744,1.345076560974121,18.83,216485,216586
0.86,0.0005,-10.9882783,0.027806898579001427,6126,35,10.341256141662598,0.8387404680252075,11748,0.7300552725791931,18.81,216563,216664
0.85,0.0005,-11.314838119999997,0.027590639889240265,6128,35,8.626407623291016,0.27731895446777344,11752,0.8924209475517273,18.78,216624,216725
0.85,0.0005,-11.28402807,0.027881696820259094,6130,35,10.762506484985352,-0.21436473727226257,11756,0.2549642324447632,18.66,216697,216798
0.86,0.0005,-10.95692664,0.0280111376196146,6132,35,8.647430419921875,0.29429590702056885,11760,1.300553321838379,18.67,216767,216868
0.84,0.0005,-11.453153589999998,0.02845330722630024,6133,35,9.075690269470215,0.5464866161346436,11764,0.9409185647964478,18.52,216842,216943
0.85,0.0005,-11.05110416,0.028822941705584526,6135,35,9.6984224319458,-0.051072463393211365,11768,0.6458231210708618,18.47,216918,217019
0.84,0.0005,-11.42780802,0.02881399542093277,6137,35,9.975910186767578,0.09613637626171112,11772,2.5755691528320312,18.23,216980,217081
0.85,0.0005,-11.103057020000001,0.028277447447180748,6138,35,9.403091430664062,-1.0948545932769775,11776,0.6633716821670532,18.25,217048,217149
0.86,0.0005,-10.763507550000002,0.028011690825223923,6140,35,9.426273345947266,0.14589253067970276,11780,0.6501900553703308,18.3,217120,217221
0.87,0.0005,-10.577224720000002,0.027896177023649216,6142,35,9.79011058807373,-0.06536811590194702,11784,1.0854449272155762,18.49,217198,217299
0.87,0.0005,-10.638752349999999,0.028752001002430916,6144,35,9.132755279541016,-0.3687591552734375,11788,0.5550273656845093,18.61,217286,217387
0.88,0.0005,-10.41439617,0.029304562136530876,6146,35,9.764026641845703,0.116269052028656,11792,0.9390438795089722,18.8,217377,217478
0.87,0.0005,-10.65922873,0.029383456334471703,6148,35,10.574331283569336,0.497903048992157,11796,2.036799907684326,18.88,217461,217562
0.87,0.0005,-10.705643270000001,0.03045688569545746,6150,35,9.632346153259277,0.21207553148269653,11800,1.6442707777023315,18.94,217540,217641
0.88,0.0005,-10.30369559,0.030503032729029655,6152,35,9.243980407714844,0.10747283697128296,11804,3.1423590183258057,18.8,217612,217713
0.88,0.0005,-10.14433687,0.03003460168838501,6154,35,8.434690475463867,-0.6374683380126953,11808,0.36562448740005493,18.69,217679,217780
0.88,0.0005,-10.22877389,0.02932112291455269,6156,35,10.985814094543457,-1.0079030990600586,11812,0.546623706817627,18.77,217763,217864
0.88,0.0005,-10.27419309,0.02843969501554966,6158,35,9.425019264221191,-0.36627066135406494,11816,2.4698381423950195,18.8,217848,217949
0.87,0.0005,-10.543824910000001,0.027971629053354263,6160,35,9.46367073059082,-0.10887354612350464,11820,2.6972107887268066,18.71,217915,218016
0.86,0.0005,-10.93778957,0.02783416025340557,6162,35,8.435404777526855,0.013584166765213013,11824,0.626541256904602,18.83,217991,218092
0.84,0.0005,-11.62129232,0.027522938326001167,6163,35,9.931970596313477,0.1064508929848671,11828,1.3630810976028442,18.81,218062,218163
0.85,0.0005,-11.543714990000002,0.0278407521545887,6166,35,9.291752815246582,0.005833759903907776,11832,0.7122001051902771,18.95,218151,218252
0.85,0.0005,-11.47690469,0.028189217671751976,6167,35,9.176712036132812,0.0032303333282470703,11836,0.6200742125511169,18.8,218216,218317
0.85,0.0005,-11.461634020000002,0.0274790208786726,6169,35,8.543922424316406,0.37359148263931274,11840,1.8060359954833984,18.76,218291,218392
0.85,0.0005,-11.58388474,0.027127105742692947,6172,35,9.66307258605957,-0.11240773648023605,11844,0.2695891261100769,18.97,218382,218483
0.85,0.0005,-11.580038839999997,0.026956288143992424,6174,35,7.954864501953125,-0.7687418460845947,11848,0.2090250551700592,18.95,218458,218559
0.87,0.0005,-10.975155280000001,0.027005085721611977,6176,35,9.50836181640625,0.8334133625030518,11852,1.4501944780349731,19.07,218531,218632
0.86,0.0005,-11.354151080000003,0.027489060536026955,6178,35,10.341653823852539,0.1363462507724762,11856,0.7042339444160461,19.14,218611,218712
0.87,0.0005,-11.011285729999999,0.027661152184009552,6180,35,9.77016544342041,0.07663734257221222,11860,0.6816967725753784,19.12,218679,218780
0.87,0.0005,-11.135677819999998,0.028363537043333054,6182,35,9.52638053894043,0.5063304901123047,11864,0.7656251788139343,19.11,218753,218854
0.86,0.0005,-11.408554660000002,0.02847578376531601,6184,35,8.399240493774414,-1.0002615451812744,11868,0.5926429033279419,19.0,218818,218919
0.88,0.0005,-10.845141550000001,0.028431296348571777,6186,35,8.688796043395996,0.02622188627719879,11872,0.4992119371891022,19.15,218895,218996
0.88,0.0005,-10.90495832,0.028582314029335976,6188,35,9.384193420410156,-0.7751325368881226,11876,0.30774930119514465,19.26,218974,219075
0.87,0.0005,-11.248719579999998,0.028347013518214226,6190,35,9.257875442504883,0.5276488661766052,11880,0.9804139137268066,19.2,219040,219141
0.86,0.0005,-11.407799010000002,0.028230320662260056,6192,35,9.755040168762207,0.16402167081832886,11884,0.6132168769836426,19.27,219125,219226
0.85,0.0005,-11.67213763,0.028180360794067383,6194,35,9.660039901733398,0.48445194959640503,11888,0.7422213554382324,19.13,219199,219300
0.85,0.0005,-11.555015209999999,0.02870187908411026,6196,35,8.991615295410156,1.105787992477417,11892,3.661377429962158,18.91,219268,219369
0.85,0.0005,-11.586122719999999,0.02894124947488308,6198,35,8.625761985778809,-0.25442659854888916,11896,2.898284435272217,18.72,219333,219434
0.85,0.0005,-11.57507854,0.028842724859714508,6200,35,9.259537696838379,-0.2924368381500244,11900,0.22600851953029633,18.69,219409,219510
0.83,0.0005,-12.132085559999997,0.029064340516924858,6201,35,10.170549392700195,-0.16410338878631592,11904,0.6771869659423828,18.53,219465,219566
0.81,0.0005,-12.87532931,0.028831539675593376,6203,35,9.671914100646973,1.0378241539001465,11908,1.1410839557647705,18.48,219527,219628
0.81,0.0005,-12.79927516,0.02894621714949608,6205,35,7.319685935974121,0.39865463972091675,11912,0.6839978694915771,18.39,219602,219703
0.8,0.0005,-13.11044943,0.028912125155329704,6207,35,11.039877891540527,0.19277161359786987,11916,2.813112258911133,18.33,219681,219782
0.8,0.0005,-13.059738950000002,0.02914654277265072,6209,35,8.723235130310059,-0.4964066445827484,11920,0.3135877847671509,18.23,219738,219839
0.78,0.0005,-13.518616100000004,0.029238108545541763,6210,35,7.106978416442871,0.5771774649620056,11924,0.558026909828186,18.1,219801,219902
0.8,0.0005,-12.851108140000003,0.029536772519350052,6212,35,10.054808616638184,-1.1751906871795654,11928,0.426819771528244,18.17,219879,219980
0.78,0.0005,-13.33344577,0.029814494773745537,6230,35,8.671468734741211,-0.09119273722171783,11932,1.9949091672897339,17.9,219941,220042
0.79,0.0005,-13.105296710000003,0.029323318973183632,6232,35,9.202720642089844,-0.18928416073322296,11936,1.1048932075500488,18.07,220023,220124
0.78,0.0005,-13.3853534,0.028480306267738342,6234,35,9.411954879760742,-0.5145924091339111,11940,0.3841736316680908,18.0,220091,220192
0.78,0.0005,-13.240549570000006,0.027875827625393867,6236,35,9.988762855529785,0.09817638248205185,11944,0.6181309819221497,17.8,220162,220263
0.78,0.0005,-13.25244445,0.027248138561844826,6238,35,10.931111335754395,-0.43019288778305054,11948,0.8575975894927979,17.84,220242,220343
0.78,0.0005,-13.30272236,0.027348041534423828,6240,35,9.838092803955078,-0.3766457736492157,11952,1.3146597146987915,17.91,220322,220423
0.79,0.0005,-12.96433266,0.02666349895298481,6242,35,8.976451873779297,0.3135737180709839,11956,0.29267263412475586,17.96,220407,220508
0.79,0.0005,-13.061811850000002,0.026217225939035416,6245,35,9.85116195678711,0.16122566163539886,11960,1.6602227687835693,18.1,220489,220590
0.81,0.0005,-12.48213861,0.026078324764966965,6247,35,8.813405990600586,-0.08284614980220795,11964,0.35987281799316406,18.22,220575,220676
0.81,0.0005,-12.407908879999997,0.025991907343268394,6249,35,9.385991096496582,-0.26628202199935913,11968,0.1805180013179779,18.33,220651,220752
0.81,0.0005,-12.382674089999998,0.025747330859303474,6251,35,9.440485000610352,0.6752932071685791,11972,0.2924637198448181,18.32,220727,220828
0.8,0.0005,-12.663768140000002,0.026373356580734253,6253,35,9.83782958984375,1.0639898777008057,11976,1.4871821403503418,18.24,220798,220899
0.81,0.0005,-12.36901335,0.027038540691137314,6255,35,9.07520866394043,0.9927451610565186,11980,1.6100103855133057,18.36,220876,220977
0.81,0.0005,-12.447330310000002,0.027027899399399757,6257,35,9.061389923095703,-0.37954217195510864,11984,0.6103142499923706,18.15,220940,221041
